Source,Target,Regulation
hsa-mir-421,AMZ2,miRNA-Genes
hsa-mir-421,RNF138,miRNA-Genes
hsa-mir-421,TREM1,miRNA-Genes
hsa-mir-421,VSIG10,miRNA-Genes
hsa-mir-421,PQLC2,miRNA-Genes
hsa-mir-421,YTHDF1,miRNA-Genes
hsa-mir-421,GID8,miRNA-Genes
hsa-mir-421,VPS37C,miRNA-Genes
hsa-mir-421,ATG2B,miRNA-Genes
hsa-mir-421,PNPO,miRNA-Genes
hsa-mir-421,RIF1,miRNA-Genes
hsa-mir-421,MIS18BP1,miRNA-Genes
hsa-mir-421,LIN7C,miRNA-Genes
hsa-mir-421,COPRS,miRNA-Genes
hsa-mir-421,ZNF280C,miRNA-Genes
hsa-mir-421,NDC1,miRNA-Genes
hsa-mir-421,DOK4,miRNA-Genes
hsa-mir-421,TSR1,miRNA-Genes
hsa-mir-421,ZFP64,miRNA-Genes
hsa-mir-421,CBWD1,miRNA-Genes
hsa-mir-421,CMAS,miRNA-Genes
hsa-mir-421,DUS3L,miRNA-Genes
hsa-mir-421,CDC42SE2,miRNA-Genes
hsa-mir-421,PARP11,miRNA-Genes
hsa-mir-421,RALGAPB,miRNA-Genes
hsa-mir-421,SENP7,miRNA-Genes
hsa-mir-421,ISY1,miRNA-Genes
hsa-mir-421,TNRC6C,miRNA-Genes
hsa-mir-421,FAM160B1,miRNA-Genes
hsa-mir-421,CREBZF,miRNA-Genes
hsa-mir-421,ARHGAP22,miRNA-Genes
hsa-mir-421,NCAPG,miRNA-Genes
hsa-mir-421,PCNX4,miRNA-Genes
hsa-mir-421,MRPL38,miRNA-Genes
hsa-mir-421,GID4,miRNA-Genes
hsa-mir-421,AHNAK,miRNA-Genes
hsa-mir-421,TMEM109,miRNA-Genes
hsa-mir-421,QSER1,miRNA-Genes
hsa-mir-421,CTC1,miRNA-Genes
hsa-mir-421,FBXO11,miRNA-Genes
hsa-mir-421,RAB11FIP1,miRNA-Genes
hsa-mir-421,TET1,miRNA-Genes
hsa-mir-421,CD276,miRNA-Genes
hsa-mir-421,PRR7,miRNA-Genes
hsa-mir-421,GFOD2,miRNA-Genes
hsa-mir-421,VMP1,miRNA-Genes
hsa-mir-421,FAM172A,miRNA-Genes
hsa-mir-421,PARP10,miRNA-Genes
hsa-mir-421,RAB2B,miRNA-Genes
hsa-mir-421,TRIM4,miRNA-Genes
hsa-mir-421,ZNF30,miRNA-Genes
hsa-mir-421,MCFD2,miRNA-Genes
hsa-mir-421,RASL10B,miRNA-Genes
hsa-mir-421,NXPE3,miRNA-Genes
hsa-mir-421,ASB16,miRNA-Genes
hsa-mir-421,SFXN1,miRNA-Genes
hsa-mir-421,PAXBP1,miRNA-Genes
hsa-mir-421,FAM122A,miRNA-Genes
hsa-mir-421,GJD3,miRNA-Genes
hsa-mir-421,TPRG1L,miRNA-Genes
hsa-mir-421,FAM168B,miRNA-Genes
hsa-mir-421,RIMS4,miRNA-Genes
hsa-mir-421,TMEM37,miRNA-Genes
hsa-mir-421,FBXL16,miRNA-Genes
hsa-mir-421,GAREM2,miRNA-Genes
hsa-mir-421,CREBRF,miRNA-Genes
hsa-mir-421,PPTC7,miRNA-Genes
hsa-mir-421,DGKH,miRNA-Genes
hsa-mir-421,PRICKLE2,miRNA-Genes
hsa-mir-421,OTUD1,miRNA-Genes
hsa-mir-421,CBWD5,miRNA-Genes
hsa-mir-421,NEGR1,miRNA-Genes
hsa-mir-421,SREK1IP1,miRNA-Genes
hsa-mir-421,RGMB,miRNA-Genes
hsa-mir-421,ZNF678,miRNA-Genes
hsa-mir-421,CCDC39,miRNA-Genes
hsa-mir-421,FAM89A,miRNA-Genes
hsa-mir-421,GJB7,miRNA-Genes
hsa-mir-421,C5orf46,miRNA-Genes
hsa-mir-421,RBMXL1,miRNA-Genes
hsa-mir-421,HIST2H4B,miRNA-Genes
hsa-mir-421,NBPF8,miRNA-Genes
hsa-mir-421,CASTOR2,miRNA-Genes
hsa-mir-892a,ALDOA,miRNA-Genes
hsa-mir-892a,APBA1,miRNA-Genes
hsa-mir-892a,RHOG,miRNA-Genes
hsa-mir-892a,COL4A1,miRNA-Genes
hsa-mir-892a,CYLC2,miRNA-Genes
hsa-mir-892a,GABRB2,miRNA-Genes
hsa-mir-892a,MSH6,miRNA-Genes
hsa-mir-892a,HDGF,miRNA-Genes
hsa-mir-892a,RBPJ,miRNA-Genes
hsa-mir-892a,IL6ST,miRNA-Genes
hsa-mir-892a,KIF5B,miRNA-Genes
hsa-mir-892a,LIMS1,miRNA-Genes
hsa-mir-892a,MBNL1,miRNA-Genes
hsa-mir-892a,MMP16,miRNA-Genes
hsa-mir-892a,NARS,miRNA-Genes
hsa-mir-892a,NRL,miRNA-Genes
hsa-mir-892a,PGD,miRNA-Genes
hsa-mir-892a,PLAGL2,miRNA-Genes
hsa-mir-892a,POU5F1B,miRNA-Genes
hsa-mir-892a,RB1,miRNA-Genes
hsa-mir-892a,RPN2,miRNA-Genes
hsa-mir-892a,RPS7,miRNA-Genes
hsa-mir-892a,SHOX2,miRNA-Genes
hsa-mir-892a,TPM1,miRNA-Genes
hsa-mir-892a,UGT2B4,miRNA-Genes
hsa-mir-892a,YWHAZ,miRNA-Genes
hsa-mir-892a,TAB1,miRNA-Genes
hsa-mir-892a,CD226,miRNA-Genes
hsa-mir-892a,AP4S1,miRNA-Genes
hsa-mir-892a,ICK,miRNA-Genes
hsa-mir-892a,LSM14A,miRNA-Genes
hsa-mir-892a,CCDC69,miRNA-Genes
hsa-mir-892a,SULT1B1,miRNA-Genes
hsa-mir-892a,RACGAP1,miRNA-Genes
hsa-mir-892a,SLC35C2,miRNA-Genes
hsa-mir-892a,LGSN,miRNA-Genes
hsa-mir-892a,NEURL1B,miRNA-Genes
hsa-mir-892a,ZRANB1,miRNA-Genes
hsa-mir-892a,BNC2,miRNA-Genes
hsa-mir-892a,ELP2,miRNA-Genes
hsa-mir-892a,NOX5,miRNA-Genes
hsa-mir-892a,ALG9,miRNA-Genes
hsa-mir-892a,ERMP1,miRNA-Genes
hsa-mir-892a,STN1,miRNA-Genes
hsa-mir-892a,DUSP16,miRNA-Genes
hsa-mir-892a,KATNAL1,miRNA-Genes
hsa-mir-892a,ZIC4,miRNA-Genes
hsa-mir-892a,USP48,miRNA-Genes
hsa-mir-892a,GINS4,miRNA-Genes
hsa-mir-892a,MCM8,miRNA-Genes
hsa-mir-892a,KNSTRN,miRNA-Genes
hsa-mir-892a,LYRM7,miRNA-Genes
hsa-mir-892a,FAM69C,miRNA-Genes
hsa-mir-892a,FAM163A,miRNA-Genes
hsa-mir-892a,KLHL23,miRNA-Genes
hsa-mir-892a,SDE2,miRNA-Genes
hsa-mir-892a,GIMAP1,miRNA-Genes
hsa-mir-892a,ZNF805,miRNA-Genes
hsa-mir-892a,CBY3,miRNA-Genes
hsa-mir-892a,PPAN-P2RY11,miRNA-Genes
hsa-mir-940,ABCB7,miRNA-Genes
hsa-mir-940,ABCF1,miRNA-Genes
hsa-mir-940,ACVRL1,miRNA-Genes
hsa-mir-940,ADD2,miRNA-Genes
hsa-mir-940,ALOX15,miRNA-Genes
hsa-mir-940,SLC25A6,miRNA-Genes
hsa-mir-940,APAF1,miRNA-Genes
hsa-mir-940,XIAP,miRNA-Genes
hsa-mir-940,SHROOM2,miRNA-Genes
hsa-mir-940,AQP6,miRNA-Genes
hsa-mir-940,RHOG,miRNA-Genes
hsa-mir-940,ARHGAP1,miRNA-Genes
hsa-mir-940,ARSA,miRNA-Genes
hsa-mir-940,ARSD,miRNA-Genes
hsa-mir-940,ASPA,miRNA-Genes
hsa-mir-940,ATM,miRNA-Genes
hsa-mir-940,BTD,miRNA-Genes
hsa-mir-940,C3,miRNA-Genes
hsa-mir-940,MRPL49,miRNA-Genes
hsa-mir-940,CALM3,miRNA-Genes
hsa-mir-940,CALML3,miRNA-Genes
hsa-mir-940,CAMLG,miRNA-Genes
hsa-mir-940,CASP8,miRNA-Genes
hsa-mir-940,SERPINH1,miRNA-Genes
hsa-mir-940,CCNF,miRNA-Genes
hsa-mir-940,CFL2,miRNA-Genes
hsa-mir-940,CLCN5,miRNA-Genes
hsa-mir-940,COL1A1,miRNA-Genes
hsa-mir-940,COL13A1,miRNA-Genes
hsa-mir-940,CPE,miRNA-Genes
hsa-mir-940,CRKL,miRNA-Genes
hsa-mir-940,CS,miRNA-Genes
hsa-mir-940,CTBP1,miRNA-Genes
hsa-mir-940,CYB561,miRNA-Genes
hsa-mir-940,CYP4A11,miRNA-Genes
hsa-mir-940,CYP8B1,miRNA-Genes
hsa-mir-940,DARS,miRNA-Genes
hsa-mir-940,DHODH,miRNA-Genes
hsa-mir-940,DYNC1LI2,miRNA-Genes
hsa-mir-940,DUSP1,miRNA-Genes
hsa-mir-940,E2F1,miRNA-Genes
hsa-mir-940,EFNA1,miRNA-Genes
hsa-mir-940,EGF,miRNA-Genes
hsa-mir-940,EIF2S3,miRNA-Genes
hsa-mir-940,EPHA2,miRNA-Genes
hsa-mir-940,SLC29A1,miRNA-Genes
hsa-mir-940,NR2F6,miRNA-Genes
hsa-mir-940,ERN1,miRNA-Genes
hsa-mir-940,ETF1,miRNA-Genes
hsa-mir-940,EVC,miRNA-Genes
hsa-mir-940,F2,miRNA-Genes
hsa-mir-940,PTK2B,miRNA-Genes
hsa-mir-940,BPTF,miRNA-Genes
hsa-mir-940,FDFT1,miRNA-Genes
hsa-mir-940,FOXC1,miRNA-Genes
hsa-mir-940,FOSL2,miRNA-Genes
hsa-mir-940,FXN,miRNA-Genes
hsa-mir-940,FUT2,miRNA-Genes
hsa-mir-940,GABPB1,miRNA-Genes
hsa-mir-940,GABRB1,miRNA-Genes
hsa-mir-940,GABRR2,miRNA-Genes
hsa-mir-940,B4GALNT1,miRNA-Genes
hsa-mir-940,GGCX,miRNA-Genes
hsa-mir-940,B4GALT1,miRNA-Genes
hsa-mir-940,GLG1,miRNA-Genes
hsa-mir-940,GLUL,miRNA-Genes
hsa-mir-940,GNAI3,miRNA-Genes
hsa-mir-940,GNS,miRNA-Genes
hsa-mir-940,GPR26,miRNA-Genes
hsa-mir-940,MKNK2,miRNA-Genes
hsa-mir-940,ARHGAP35,miRNA-Genes
hsa-mir-940,GRSF1,miRNA-Genes
hsa-mir-940,GSPT1,miRNA-Genes
hsa-mir-940,GTF3C1,miRNA-Genes
hsa-mir-940,HIST1H2AE,miRNA-Genes
hsa-mir-940,HIF1A,miRNA-Genes
hsa-mir-940,HMGN2,miRNA-Genes
hsa-mir-940,HOXC8,miRNA-Genes
hsa-mir-940,HOXC11,miRNA-Genes
hsa-mir-940,HSPA1B,miRNA-Genes
hsa-mir-940,HUS1,miRNA-Genes
hsa-mir-940,IFNAR2,miRNA-Genes
hsa-mir-940,IGF1R,miRNA-Genes
hsa-mir-940,ILF2,miRNA-Genes
hsa-mir-940,IRAK2,miRNA-Genes
hsa-mir-940,IREB2,miRNA-Genes
hsa-mir-940,LETM1,miRNA-Genes
hsa-mir-940,LIMK1,miRNA-Genes
hsa-mir-940,LIPC,miRNA-Genes
hsa-mir-940,LPP,miRNA-Genes
hsa-mir-940,LRP6,miRNA-Genes
hsa-mir-940,SMAD9,miRNA-Genes
hsa-mir-940,MAK,miRNA-Genes
hsa-mir-940,MATN3,miRNA-Genes
hsa-mir-940,MBL2,miRNA-Genes
hsa-mir-940,MDK,miRNA-Genes
hsa-mir-940,MLH1,miRNA-Genes
hsa-mir-940,MLLT1,miRNA-Genes
hsa-mir-940,MRE11,miRNA-Genes
hsa-mir-940,MXI1,miRNA-Genes
hsa-mir-940,MYC,miRNA-Genes
hsa-mir-940,MYH9,miRNA-Genes
hsa-mir-940,NBL1,miRNA-Genes
hsa-mir-940,NDUFA7,miRNA-Genes
hsa-mir-940,NDUFS2,miRNA-Genes
hsa-mir-940,NDUFS5,miRNA-Genes
hsa-mir-940,NF2,miRNA-Genes
hsa-mir-940,NFIC,miRNA-Genes
hsa-mir-940,NONO,miRNA-Genes
hsa-mir-940,CNOT4,miRNA-Genes
hsa-mir-940,NPR1,miRNA-Genes
hsa-mir-940,SLC11A2,miRNA-Genes
hsa-mir-940,NRGN,miRNA-Genes
hsa-mir-940,NUCB1,miRNA-Genes
hsa-mir-940,TBC1D25,miRNA-Genes
hsa-mir-940,ORC4,miRNA-Genes
hsa-mir-940,PCCB,miRNA-Genes
hsa-mir-940,CDK18,miRNA-Genes
hsa-mir-940,PFAS,miRNA-Genes
hsa-mir-940,PIGR,miRNA-Genes
hsa-mir-940,PKNOX1,miRNA-Genes
hsa-mir-940,PLA2G4A,miRNA-Genes
hsa-mir-940,PLEC,miRNA-Genes
hsa-mir-940,PLXNA1,miRNA-Genes
hsa-mir-940,POLR2F,miRNA-Genes
hsa-mir-940,POU4F1,miRNA-Genes
hsa-mir-940,PPEF2,miRNA-Genes
hsa-mir-940,PPP1CC,miRNA-Genes
hsa-mir-940,NPY4R,miRNA-Genes
hsa-mir-940,PRIM1,miRNA-Genes
hsa-mir-940,MAP2K7,miRNA-Genes
hsa-mir-940,EIF2AK2,miRNA-Genes
hsa-mir-940,PSMC4,miRNA-Genes
hsa-mir-940,PSMD11,miRNA-Genes
hsa-mir-940,PTBP1,miRNA-Genes
hsa-mir-940,PTK6,miRNA-Genes
hsa-mir-940,PTMS,miRNA-Genes
hsa-mir-940,QSOX1,miRNA-Genes
hsa-mir-940,PTPN9,miRNA-Genes
hsa-mir-940,PTPN14,miRNA-Genes
hsa-mir-940,PURB,miRNA-Genes
hsa-mir-940,PYCR1,miRNA-Genes
hsa-mir-940,QDPR,miRNA-Genes
hsa-mir-940,RAB3B,miRNA-Genes
hsa-mir-940,RAD51,miRNA-Genes
hsa-mir-940,RANGAP1,miRNA-Genes
hsa-mir-940,RARA,miRNA-Genes
hsa-mir-940,RBL1,miRNA-Genes
hsa-mir-940,BRD2,miRNA-Genes
hsa-mir-940,RPL7A,miRNA-Genes
hsa-mir-940,RPL24,miRNA-Genes
hsa-mir-940,RPL28,miRNA-Genes
hsa-mir-940,MRPL12,miRNA-Genes
hsa-mir-940,RPS2,miRNA-Genes
hsa-mir-940,RPS19,miRNA-Genes
hsa-mir-940,SBF1,miRNA-Genes
hsa-mir-940,ATXN1,miRNA-Genes
hsa-mir-940,TRAPPC2,miRNA-Genes
hsa-mir-940,SRSF7,miRNA-Genes
hsa-mir-940,SH3BP2,miRNA-Genes
hsa-mir-940,SHMT1,miRNA-Genes
hsa-mir-940,SHMT2,miRNA-Genes
hsa-mir-940,SHOX,miRNA-Genes
hsa-mir-940,SLC2A5,miRNA-Genes
hsa-mir-940,SLC15A1,miRNA-Genes
hsa-mir-940,SMARCD1,miRNA-Genes
hsa-mir-940,SNAPC3,miRNA-Genes
hsa-mir-940,SNRPD1,miRNA-Genes
hsa-mir-940,SNRPD3,miRNA-Genes
hsa-mir-940,SOAT1,miRNA-Genes
hsa-mir-940,SOX11,miRNA-Genes
hsa-mir-940,SPAST,miRNA-Genes
hsa-mir-940,SRF,miRNA-Genes
hsa-mir-940,SSR1,miRNA-Genes
hsa-mir-940,NEK4,miRNA-Genes
hsa-mir-940,STX4,miRNA-Genes
hsa-mir-940,STYX,miRNA-Genes
hsa-mir-940,SURF4,miRNA-Genes
hsa-mir-940,TAF13,miRNA-Genes
hsa-mir-940,MAP3K7,miRNA-Genes
hsa-mir-940,TCEA3,miRNA-Genes
hsa-mir-940,TERF2,miRNA-Genes
hsa-mir-940,TFDP2,miRNA-Genes
hsa-mir-940,TGFBR2,miRNA-Genes
hsa-mir-940,THY1,miRNA-Genes
hsa-mir-940,TIAL1,miRNA-Genes
hsa-mir-940,TLN1,miRNA-Genes
hsa-mir-940,TNFAIP2,miRNA-Genes
hsa-mir-940,TPM3,miRNA-Genes
hsa-mir-940,TPM4,miRNA-Genes
hsa-mir-940,TRAF1,miRNA-Genes
hsa-mir-940,TSPYL1,miRNA-Genes
hsa-mir-940,TUB,miRNA-Genes
hsa-mir-940,UBE2B,miRNA-Genes
hsa-mir-940,UMPS,miRNA-Genes
hsa-mir-940,USP1,miRNA-Genes
hsa-mir-940,VCAM1,miRNA-Genes
hsa-mir-940,VEGFB,miRNA-Genes
hsa-mir-940,WNT7B,miRNA-Genes
hsa-mir-940,WT1,miRNA-Genes
hsa-mir-940,XBP1P1,miRNA-Genes
hsa-mir-940,YWHAZ,miRNA-Genes
hsa-mir-940,ZNF708,miRNA-Genes
hsa-mir-940,ZNF24,miRNA-Genes
hsa-mir-940,ZNF43,miRNA-Genes
hsa-mir-940,ZNF99,miRNA-Genes
hsa-mir-940,ZNF124,miRNA-Genes
hsa-mir-940,ZNF141,miRNA-Genes
hsa-mir-940,SHOC2,miRNA-Genes
hsa-mir-940,ANP32A,miRNA-Genes
hsa-mir-940,SYMPK,miRNA-Genes
hsa-mir-940,ESS2,miRNA-Genes
hsa-mir-940,FZD7,miRNA-Genes
hsa-mir-940,HIST2H2AA3,miRNA-Genes
hsa-mir-940,STX7,miRNA-Genes
hsa-mir-940,RECK,miRNA-Genes
hsa-mir-940,CDC14B,miRNA-Genes
hsa-mir-940,KHSRP,miRNA-Genes
hsa-mir-940,SCARF1,miRNA-Genes
hsa-mir-940,NOP14,miRNA-Genes
hsa-mir-940,PSMG1,miRNA-Genes
hsa-mir-940,KCNK5,miRNA-Genes
hsa-mir-940,SNAP23,miRNA-Genes
hsa-mir-940,TNFRSF10B,miRNA-Genes
hsa-mir-940,CES2,miRNA-Genes
hsa-mir-940,PER2,miRNA-Genes
hsa-mir-940,PRPF4B,miRNA-Genes
hsa-mir-940,TIMELESS,miRNA-Genes
hsa-mir-940,BTRC,miRNA-Genes
hsa-mir-940,HIST1H2AG,miRNA-Genes
hsa-mir-940,GPRC5A,miRNA-Genes
hsa-mir-940,SYT7,miRNA-Genes
hsa-mir-940,SLC16A4,miRNA-Genes
hsa-mir-940,HGS,miRNA-Genes
hsa-mir-940,MYOM2,miRNA-Genes
hsa-mir-940,RASSF9,miRNA-Genes
hsa-mir-940,DLG5,miRNA-Genes
hsa-mir-940,NRXN3,miRNA-Genes
hsa-mir-940,LPXN,miRNA-Genes
hsa-mir-940,RPH3AL,miRNA-Genes
hsa-mir-940,TMEM59,miRNA-Genes
hsa-mir-940,RAB36,miRNA-Genes
hsa-mir-940,USP6NL,miRNA-Genes
hsa-mir-940,FAM131B,miRNA-Genes
hsa-mir-940,MLEC,miRNA-Genes
hsa-mir-940,KIAA0513,miRNA-Genes
hsa-mir-940,PIEZO1,miRNA-Genes
hsa-mir-940,SNX17,miRNA-Genes
hsa-mir-940,PHYHIP,miRNA-Genes
hsa-mir-940,ARHGAP11A,miRNA-Genes
hsa-mir-940,ZNF623,miRNA-Genes
hsa-mir-940,TESPA1,miRNA-Genes
hsa-mir-940,EPM2AIP1,miRNA-Genes
hsa-mir-940,OSBPL2,miRNA-Genes
hsa-mir-940,SGSM2,miRNA-Genes
hsa-mir-940,SLC35E2,miRNA-Genes
hsa-mir-940,GNE,miRNA-Genes
hsa-mir-940,PARP2,miRNA-Genes
hsa-mir-940,SMC4,miRNA-Genes
hsa-mir-940,SCAMP2,miRNA-Genes
hsa-mir-940,CTDSP2,miRNA-Genes
hsa-mir-940,BCAP31,miRNA-Genes
hsa-mir-940,G3BP1,miRNA-Genes
hsa-mir-940,EBI3,miRNA-Genes
hsa-mir-940,WASF2,miRNA-Genes
hsa-mir-940,RNF41,miRNA-Genes
hsa-mir-940,PATJ,miRNA-Genes
hsa-mir-940,HNRNPR,miRNA-Genes
hsa-mir-940,BCKDK,miRNA-Genes
hsa-mir-940,DLEU1,miRNA-Genes
hsa-mir-940,DSCR3,miRNA-Genes
hsa-mir-940,NMUR1,miRNA-Genes
hsa-mir-940,KLF2,miRNA-Genes
hsa-mir-940,BPNT1,miRNA-Genes
hsa-mir-940,NDRG1,miRNA-Genes
hsa-mir-940,ARIH2,miRNA-Genes
hsa-mir-940,VTI1B,miRNA-Genes
hsa-mir-940,CRTAP,miRNA-Genes
hsa-mir-940,CARM1,miRNA-Genes
hsa-mir-940,SEMA4B,miRNA-Genes
hsa-mir-940,RABAC1,miRNA-Genes
hsa-mir-940,TRAPPC2B,miRNA-Genes
hsa-mir-940,PDPN,miRNA-Genes
hsa-mir-940,DCTN6,miRNA-Genes
hsa-mir-940,ARPP19,miRNA-Genes
hsa-mir-940,PPP1R13L,miRNA-Genes
hsa-mir-940,CD3EAP,miRNA-Genes
hsa-mir-940,MRPS30,miRNA-Genes
hsa-mir-940,STARD3,miRNA-Genes
hsa-mir-940,ACOT2,miRNA-Genes
hsa-mir-940,TMED10,miRNA-Genes
hsa-mir-940,FERMT2,miRNA-Genes
hsa-mir-940,PIM2,miRNA-Genes
hsa-mir-940,PAPD7,miRNA-Genes
hsa-mir-940,DDX52,miRNA-Genes
hsa-mir-940,RPP14,miRNA-Genes
hsa-mir-940,KIF3A,miRNA-Genes
hsa-mir-940,BVES,miRNA-Genes
hsa-mir-940,BAZ2A,miRNA-Genes
hsa-mir-940,IRAK3,miRNA-Genes
hsa-mir-940,RNF24,miRNA-Genes
hsa-mir-940,B4GALT7,miRNA-Genes
hsa-mir-940,MLXIP,miRNA-Genes
hsa-mir-940,FAN1,miRNA-Genes
hsa-mir-940,MAST3,miRNA-Genes
hsa-mir-940,ZNF609,miRNA-Genes
hsa-mir-940,TBC1D9B,miRNA-Genes
hsa-mir-940,RRP1B,miRNA-Genes
hsa-mir-940,IQSEC2,miRNA-Genes
hsa-mir-940,CDK19,miRNA-Genes
hsa-mir-940,TNRC6B,miRNA-Genes
hsa-mir-940,CLCC1,miRNA-Genes
hsa-mir-940,FAM168A,miRNA-Genes
hsa-mir-940,ZC3H4,miRNA-Genes
hsa-mir-940,XPO6,miRNA-Genes
hsa-mir-940,NUP210,miRNA-Genes
hsa-mir-940,PACS2,miRNA-Genes
hsa-mir-940,CAMSAP2,miRNA-Genes
hsa-mir-940,FAM208A,miRNA-Genes
hsa-mir-940,POFUT2,miRNA-Genes
hsa-mir-940,KLHL18,miRNA-Genes
hsa-mir-940,USP22,miRNA-Genes
hsa-mir-940,JADE2,miRNA-Genes
hsa-mir-940,AHCYL2,miRNA-Genes
hsa-mir-940,ATP1B4,miRNA-Genes
hsa-mir-940,ICMT,miRNA-Genes
hsa-mir-940,ACAP2,miRNA-Genes
hsa-mir-940,TNPO3,miRNA-Genes
hsa-mir-940,SSBP2,miRNA-Genes
hsa-mir-940,LETMD1,miRNA-Genes
hsa-mir-940,POLR1A,miRNA-Genes
hsa-mir-940,TSKU,miRNA-Genes
hsa-mir-940,IPCEF1,miRNA-Genes
hsa-mir-940,ZNF451,miRNA-Genes
hsa-mir-940,ZNF500,miRNA-Genes
hsa-mir-940,WSB1,miRNA-Genes
hsa-mir-940,FBXW2,miRNA-Genes
hsa-mir-940,FBXW8,miRNA-Genes
hsa-mir-940,SLC17A5,miRNA-Genes
hsa-mir-940,HEYL,miRNA-Genes
hsa-mir-940,AGO1,miRNA-Genes
hsa-mir-940,HAVCR1,miRNA-Genes
hsa-mir-940,CHORDC1,miRNA-Genes
hsa-mir-940,PDE7B,miRNA-Genes
hsa-mir-940,C5AR2,miRNA-Genes
hsa-mir-940,GPKOW,miRNA-Genes
hsa-mir-940,SESN1,miRNA-Genes
hsa-mir-940,RNF115,miRNA-Genes
hsa-mir-940,ZNF638,miRNA-Genes
hsa-mir-940,GOLIM4,miRNA-Genes
hsa-mir-940,SSU72,miRNA-Genes
hsa-mir-940,CD274,miRNA-Genes
hsa-mir-940,SERTAD1,miRNA-Genes
hsa-mir-940,PRICKLE4,miRNA-Genes
hsa-mir-940,CD209,miRNA-Genes
hsa-mir-940,SLC35C2,miRNA-Genes
hsa-mir-940,MRPS16,miRNA-Genes
hsa-mir-940,PLLP,miRNA-Genes
hsa-mir-940,ABHD17B,miRNA-Genes
hsa-mir-940,RMDN1,miRNA-Genes
hsa-mir-940,UTP11,miRNA-Genes
hsa-mir-940,NAA20,miRNA-Genes
hsa-mir-940,IRAK4,miRNA-Genes
hsa-mir-940,MRNIP,miRNA-Genes
hsa-mir-940,ZNF639,miRNA-Genes
hsa-mir-940,PLCE1,miRNA-Genes
hsa-mir-940,ZBTB7A,miRNA-Genes
hsa-mir-940,FZR1,miRNA-Genes
hsa-mir-940,ANGPT4,miRNA-Genes
hsa-mir-940,EIF3L,miRNA-Genes
hsa-mir-940,ZNF581,miRNA-Genes
hsa-mir-940,GDE1,miRNA-Genes
hsa-mir-940,KLF13,miRNA-Genes
hsa-mir-940,PTRH2,miRNA-Genes
hsa-mir-940,RAPGEF6,miRNA-Genes
hsa-mir-940,C21orf58,miRNA-Genes
hsa-mir-940,CYCS,miRNA-Genes
hsa-mir-940,DNAJC10,miRNA-Genes
hsa-mir-940,KCTD5,miRNA-Genes
hsa-mir-940,SMOX,miRNA-Genes
hsa-mir-940,TMCO1,miRNA-Genes
hsa-mir-940,NDUFB11,miRNA-Genes
hsa-mir-940,GNL3L,miRNA-Genes
hsa-mir-940,MANSC1,miRNA-Genes
hsa-mir-940,MPHOSPH8,miRNA-Genes
hsa-mir-940,ZNF562,miRNA-Genes
hsa-mir-940,TRPM7,miRNA-Genes
hsa-mir-940,PGPEP1,miRNA-Genes
hsa-mir-940,MTMR10,miRNA-Genes
hsa-mir-940,LAX1,miRNA-Genes
hsa-mir-940,CDKAL1,miRNA-Genes
hsa-mir-940,RNF125,miRNA-Genes
hsa-mir-940,TIPIN,miRNA-Genes
hsa-mir-940,SLC35F6,miRNA-Genes
hsa-mir-940,ZNF770,miRNA-Genes
hsa-mir-940,PAK1IP1,miRNA-Genes
hsa-mir-940,FAM118A,miRNA-Genes
hsa-mir-940,UACA,miRNA-Genes
hsa-mir-940,SAMD4B,miRNA-Genes
hsa-mir-940,THAP1,miRNA-Genes
hsa-mir-940,MSL2,miRNA-Genes
hsa-mir-940,TBCCD1,miRNA-Genes
hsa-mir-940,KIAA1551,miRNA-Genes
hsa-mir-940,SMU1,miRNA-Genes
hsa-mir-940,KLHL26,miRNA-Genes
hsa-mir-940,TBC1D19,miRNA-Genes
hsa-mir-940,BRIX1,miRNA-Genes
hsa-mir-940,BLOC1S4,miRNA-Genes
hsa-mir-940,SYNJ2BP,miRNA-Genes
hsa-mir-940,PLCXD1,miRNA-Genes
hsa-mir-940,SLC35E3,miRNA-Genes
hsa-mir-940,IL17RB,miRNA-Genes
hsa-mir-940,RBM38,miRNA-Genes
hsa-mir-940,PLXNA3,miRNA-Genes
hsa-mir-940,BCAS4,miRNA-Genes
hsa-mir-940,PEX26,miRNA-Genes
hsa-mir-940,SLC30A6,miRNA-Genes
hsa-mir-940,VPS35,miRNA-Genes
hsa-mir-940,ENAH,miRNA-Genes
hsa-mir-940,TMEM184C,miRNA-Genes
hsa-mir-940,CENPN,miRNA-Genes
hsa-mir-940,UNC45A,miRNA-Genes
hsa-mir-940,PCDHA6,miRNA-Genes
hsa-mir-940,RNF20,miRNA-Genes
hsa-mir-940,TRIM39,miRNA-Genes
hsa-mir-940,UGGT1,miRNA-Genes
hsa-mir-940,ATXN7L3,miRNA-Genes
hsa-mir-940,TBX20,miRNA-Genes
hsa-mir-940,AGTRAP,miRNA-Genes
hsa-mir-940,ZNF695,miRNA-Genes
hsa-mir-940,CHMP1B,miRNA-Genes
hsa-mir-940,SELENON,miRNA-Genes
hsa-mir-940,CYP20A1,miRNA-Genes
hsa-mir-940,AS3MT,miRNA-Genes
hsa-mir-940,NDRG3,miRNA-Genes
hsa-mir-940,TBC1D24,miRNA-Genes
hsa-mir-940,PNMA8B,miRNA-Genes
hsa-mir-940,ZNF490,miRNA-Genes
hsa-mir-940,NUFIP2,miRNA-Genes
hsa-mir-940,KIAA1328,miRNA-Genes
