Source,Target,Regulation
hsa-mir-2110,IPO4,miRNA-Genes
hsa-mir-2110,IPO4,miRNA-Genes
hsa-mir-107,IPO4,miRNA-Genes
hsa-mir-107,IPO4,miRNA-Genes
hsa-mir-429,ARL9,miRNA-Genes
hsa-mir-429,SLC6A9,miRNA-Genes
hsa-mir-429,MME,miRNA-Genes
hsa-mir-429,FAM72A,miRNA-Genes
hsa-mir-107,XRCC2,miRNA-Genes
hsa-mir-429,MMP1,miRNA-Genes
hsa-mir-429,SLC30A10,miRNA-Genes
hsa-mir-484,COL27A1,miRNA-Genes
hsa-mir-429,S100A2,miRNA-Genes
hsa-mir-429,ZNF239,miRNA-Genes
hsa-mir-326,FLNA,miRNA-Genes
hsa-mir-107,SLC39A10,miRNA-Genes
hsa-mir-1976,SLC25A29,miRNA-Genes
hsa-mir-429,CYSRT1,miRNA-Genes
hsa-mir-107,SLC22A4,miRNA-Genes
hsa-mir-375,SLC22A4,miRNA-Genes
hsa-mir-429,KANK2,miRNA-Genes
hsa-mir-429,GUCA2A,miRNA-Genes
hsa-mir-107,BLM,miRNA-Genes
hsa-mir-107,SVIL,miRNA-Genes
hsa-mir-429,SLC22A5,miRNA-Genes
hsa-mir-1976,STMN3,miRNA-Genes
hsa-mir-375,ENPP1,miRNA-Genes
hsa-mir-421,SERPINB2,miRNA-Genes
hsa-mir-429,SERPINB2,miRNA-Genes
hsa-mir-429,NMB,miRNA-Genes
hsa-mir-1260b,ZNF460,miRNA-Genes
hsa-mir-375,ZNF460,miRNA-Genes
hsa-mir-107,TXNRD3,miRNA-Genes
hsa-mir-1260b,CFD,miRNA-Genes
hsa-mir-1260b,CFD,miRNA-Genes
hsa-mir-375,MEIG1,miRNA-Genes
hsa-mir-3615,ZNF677,miRNA-Genes
hsa-mir-429,PLCG2,miRNA-Genes
hsa-mir-3615,ZNF121,miRNA-Genes
hsa-mir-375,ZNF121,miRNA-Genes
hsa-mir-375,AVPR1B,miRNA-Genes
hsa-mir-107,PRIM1,miRNA-Genes
hsa-mir-429,AKR1B10,miRNA-Genes
hsa-mir-217,LPAR1,miRNA-Genes
hsa-mir-451a,LPAR1,miRNA-Genes
hsa-mir-107,LPAR1,miRNA-Genes
hsa-mir-429,MIER1,miRNA-Genes
hsa-mir-760,ZNF251,miRNA-Genes
hsa-mir-760,ZNF251,miRNA-Genes
hsa-mir-451a,TUBB3,miRNA-Genes
hsa-mir-107,UCKL1,miRNA-Genes
hsa-mir-484,PEG3,miRNA-Genes
hsa-mir-107,SH3BGRL2,miRNA-Genes
hsa-mir-375,ATL1,miRNA-Genes
hsa-mir-375,CNGA1,miRNA-Genes
hsa-mir-429,CNGA1,miRNA-Genes
hsa-mir-375,PLN,miRNA-Genes
hsa-mir-107,WDHD1,miRNA-Genes
hsa-mir-1260b,WDHD1,miRNA-Genes
hsa-mir-107,SH2D1B,miRNA-Genes
hsa-mir-429,AKR1C4,miRNA-Genes
hsa-mir-429,FAM3D,miRNA-Genes
hsa-mir-421,PAPSS2,miRNA-Genes
hsa-mir-107,ANKRD13B,miRNA-Genes
hsa-mir-592,ANKRD13B,miRNA-Genes
hsa-mir-429,ECI2,miRNA-Genes
hsa-mir-429,F5,miRNA-Genes
hsa-mir-484,FAM169A,miRNA-Genes
hsa-mir-107,PAX9,miRNA-Genes
hsa-mir-484,RYR3,miRNA-Genes
hsa-mir-643,TOX,miRNA-Genes
hsa-mir-107,TOX,miRNA-Genes
hsa-mir-375,CCDC152,miRNA-Genes
hsa-mir-107,PRC1,miRNA-Genes
hsa-mir-1976,L1CAM,miRNA-Genes
hsa-mir-375,L1CAM,miRNA-Genes
hsa-mir-421,POU3F3,miRNA-Genes
hsa-mir-484,GPRASP1,miRNA-Genes
hsa-mir-107,PJA2,miRNA-Genes
hsa-mir-107,RORB,miRNA-Genes
hsa-mir-107,CENPW,miRNA-Genes
hsa-mir-3615,RBM20,miRNA-Genes
hsa-mir-3615,PCMTD2,miRNA-Genes
hsa-mir-3615,PCMTD2,miRNA-Genes
hsa-mir-375,IFIT1B,miRNA-Genes
hsa-mir-429,TCEA3,miRNA-Genes
hsa-mir-429,TCEA3,miRNA-Genes
hsa-mir-346,ZBTB12,miRNA-Genes
hsa-mir-346,ZBTB12,miRNA-Genes
hsa-mir-346,ZBTB12,miRNA-Genes
hsa-mir-346,ZBTB12,miRNA-Genes
hsa-mir-346,ZBTB12,miRNA-Genes
hsa-mir-375,AIF1,miRNA-Genes
hsa-mir-375,AIF1,miRNA-Genes
hsa-mir-375,AIF1,miRNA-Genes
hsa-mir-375,AIF1,miRNA-Genes
hsa-mir-375,AIF1,miRNA-Genes
hsa-mir-375,AIF1,miRNA-Genes
hsa-mir-375,MAS1L,miRNA-Genes
hsa-mir-375,MAS1L,miRNA-Genes
hsa-mir-375,MAS1L,miRNA-Genes
hsa-mir-375,MAS1L,miRNA-Genes
hsa-mir-375,MAS1L,miRNA-Genes
hsa-mir-375,MAS1L,miRNA-Genes
hsa-mir-375,MAS1L,miRNA-Genes
hsa-mir-375,MAS1L,miRNA-Genes
hsa-mir-2110,MROH6,miRNA-Genes
hsa-mir-2110,MROH6,miRNA-Genes
hsa-mir-375,MROH6,miRNA-Genes
hsa-mir-375,MROH6,miRNA-Genes
hsa-mir-429,MROH6,miRNA-Genes
hsa-mir-429,MROH6,miRNA-Genes
hsa-mir-107,FAM216A,miRNA-Genes
hsa-mir-326,MZT1,miRNA-Genes
hsa-mir-375,SPINK9,miRNA-Genes
hsa-mir-429,ERICH4,miRNA-Genes
hsa-mir-326,PRSS1,miRNA-Genes
hsa-mir-326,PRSS1,miRNA-Genes
hsa-mir-2110,LGR4,miRNA-Genes
hsa-mir-107,LGR4,miRNA-Genes
hsa-mir-429,LGR4,miRNA-Genes
hsa-mir-375,MUC12,miRNA-Genes
hsa-mir-3615,SAMD9,miRNA-Genes
hsa-mir-375,SAMD9,miRNA-Genes
hsa-mir-429,SAMD9,miRNA-Genes
hsa-mir-107,SERPINB4,miRNA-Genes
hsa-mir-429,SERPINB5,miRNA-Genes
hsa-mir-107,TRIM71,miRNA-Genes
hsa-mir-421,TRIM71,miRNA-Genes
hsa-mir-429,RNF208,miRNA-Genes
hsa-mir-375,POU5F1B,miRNA-Genes
hsa-mir-484,LINGO4,miRNA-Genes
hsa-mir-429,MLLT11,miRNA-Genes
hsa-mir-3615,SUPT4H1,miRNA-Genes
hsa-mir-375,ERV3-1,miRNA-Genes
hsa-mir-107,GTF2H4,miRNA-Genes
hsa-mir-107,GTF2H4,miRNA-Genes
hsa-mir-107,GTF2H4,miRNA-Genes
hsa-mir-107,GTF2H4,miRNA-Genes
hsa-mir-107,GTF2H4,miRNA-Genes
hsa-mir-107,GTF2H4,miRNA-Genes
hsa-mir-1260b,LTB4R2,miRNA-Genes
hsa-mir-1260b,LTB4R2,miRNA-Genes
hsa-mir-2110,LTB4R2,miRNA-Genes
hsa-mir-2110,LTB4R2,miRNA-Genes
hsa-mir-484,LTB4R2,miRNA-Genes
hsa-mir-484,LTB4R2,miRNA-Genes
hsa-mir-107,DNASE1,miRNA-Genes
hsa-mir-326,CSNK1E,miRNA-Genes
hsa-mir-4422,CSNK1E,miRNA-Genes
hsa-mir-107,ZNF726,miRNA-Genes
hsa-mir-2110,C10orf105,miRNA-Genes
hsa-mir-107,IFRD2,miRNA-Genes
hsa-mir-429,COL28A1,miRNA-Genes
hsa-mir-429,GOLGA8B,miRNA-Genes
hsa-mir-429,FAM72D,miRNA-Genes
hsa-mir-107,IFI30,miRNA-Genes
hsa-mir-484,SP9,miRNA-Genes
hsa-mir-1976,ZNF579,miRNA-Genes
hsa-mir-2110,VAMP2,miRNA-Genes
hsa-mir-326,VAMP2,miRNA-Genes
hsa-mir-107,FANCG,miRNA-Genes
hsa-mir-429,MYBPHL,miRNA-Genes
hsa-mir-107,ELFN1,miRNA-Genes
hsa-mir-375,TAS2R46,miRNA-Genes
hsa-mir-375,TAS2R46,miRNA-Genes
hsa-mir-375,TAS2R46,miRNA-Genes
hsa-mir-375,ORM1,miRNA-Genes
hsa-mir-107,ZNF492,miRNA-Genes
hsa-mir-326,PET100,miRNA-Genes
hsa-mir-375,ANKRD18B,miRNA-Genes
hsa-mir-1976,C19orf81,miRNA-Genes
hsa-mir-107,PRSS56,miRNA-Genes
hsa-mir-107,KIFC1,miRNA-Genes
hsa-mir-107,KIFC1,miRNA-Genes
hsa-mir-107,KIFC1,miRNA-Genes
hsa-mir-107,KIFC1,miRNA-Genes
hsa-mir-484,C2orf74,miRNA-Genes
hsa-mir-2110,TXNDC5,miRNA-Genes
hsa-mir-107,GET4,miRNA-Genes
hsa-mir-484,GET4,miRNA-Genes
hsa-mir-760,GET4,miRNA-Genes
hsa-mir-429,UGT1A8,miRNA-Genes
hsa-mir-429,UGT1A10,miRNA-Genes
hsa-mir-429,LY6G6D,miRNA-Genes
hsa-mir-429,LY6G6D,miRNA-Genes
hsa-mir-429,LY6G6D,miRNA-Genes
hsa-mir-429,LY6G6D,miRNA-Genes
hsa-mir-429,LY6G6D,miRNA-Genes
hsa-mir-429,LY6G6D,miRNA-Genes
hsa-mir-429,LY6G6D,miRNA-Genes
hsa-mir-107,ETV5,miRNA-Genes
hsa-mir-107,UBE2V1,miRNA-Genes
hsa-mir-107,PGAM5,miRNA-Genes
hsa-mir-107,ADH1C,miRNA-Genes
hsa-mir-107,HAUS5,miRNA-Genes
hsa-mir-107,TMEM158,miRNA-Genes
hsa-mir-429,TMEM158,miRNA-Genes
hsa-mir-429,ATP6V1E2,miRNA-Genes
hsa-mir-107,FOXD1,miRNA-Genes
hsa-mir-429,C1orf210,miRNA-Genes
hsa-mir-375,PRKDC,miRNA-Genes
hsa-mir-421,PRKDC,miRNA-Genes
hsa-mir-484,PRKDC,miRNA-Genes
hsa-mir-4422,MEX3A,miRNA-Genes
hsa-mir-429,TUBB3,miRNA-Genes
hsa-mir-375,POC1B-GALNT4,miRNA-Genes
hsa-mir-577,POC1B-GALNT4,miRNA-Genes
hsa-mir-107,ITGB3,miRNA-Genes
hsa-mir-3662,ZHX1-C8orf76,miRNA-Genes
hsa-mir-107,SLC22A31,miRNA-Genes
hsa-mir-1260b,TMEM178B,miRNA-Genes
hsa-mir-375,TMEM178B,miRNA-Genes
hsa-mir-592,TMEM178B,miRNA-Genes
hsa-mir-107,TMEM178B,miRNA-Genes
hsa-mir-375,TXNIP,miRNA-Genes
hsa-mir-2110,NCOA4,miRNA-Genes
hsa-mir-375,NCOA4,miRNA-Genes
hsa-mir-1260b,ZNF850,miRNA-Genes
hsa-mir-421,ZNF850,miRNA-Genes
hsa-mir-429,ZNF850,miRNA-Genes
hsa-mir-2110,RASL10B,miRNA-Genes
hsa-mir-429,MMP28,miRNA-Genes
hsa-mir-429,MMP28,miRNA-Genes
hsa-mir-3662,NUDT3,miRNA-Genes
hsa-mir-107,GRIN2B,miRNA-Genes
hsa-mir-2110,ZNF280B,miRNA-Genes
hsa-mir-2110,ZNF280B,miRNA-Genes
hsa-mir-429,FCGBP,miRNA-Genes
hsa-mir-429,FCGBP,miRNA-Genes
hsa-mir-107,MARCKS,miRNA-Genes
hsa-mir-107,NEFL,miRNA-Genes
hsa-mir-107,DHRS11,miRNA-Genes
hsa-mir-107,DHRS11,miRNA-Genes
hsa-let-7b,CCND1,miRNA-Genes
hsa-let-7b,CDC25A,miRNA-Genes
hsa-let-7b,HMGA2,miRNA-Genes
hsa-let-7b,CDC25A,miRNA-Genes
hsa-let-7d,SMOX,miRNA-Genes
hsa-mir-31,FOXP3,miRNA-Genes
hsa-mir-31,CCNJL,miRNA-Genes
hsa-mir-31,STX12,miRNA-Genes
hsa-let-7g,IGF2BP1,miRNA-Genes
hsa-let-7g,HMGA2,miRNA-Genes
hsa-mir-328,CD44,miRNA-Genes
hsa-mir-328,ABCG2,miRNA-Genes
hsa-let-7c,MYC,miRNA-Genes
hsa-let-7c,TRIM71,miRNA-Genes
hsa-let-7c,HMGA2,miRNA-Genes
hsa-let-7c,HMGA2,miRNA-Genes
hsa-mir-15a,BCL2,miRNA-Genes
hsa-mir-15a,VEGFA,miRNA-Genes
hsa-mir-15a,PDCD4,miRNA-Genes
hsa-mir-15a,BCL2,miRNA-Genes
hsa-mir-15a,WT1,miRNA-Genes
hsa-mir-15a,CENPJ,miRNA-Genes
hsa-mir-15a,HDHD2,miRNA-Genes
hsa-mir-15a,PRIM1,miRNA-Genes
hsa-mir-15a,RNASEL,miRNA-Genes
hsa-mir-15a,UGDH,miRNA-Genes
hsa-mir-15a,UGP2,miRNA-Genes
hsa-mir-15a,BCL2,miRNA-Genes
hsa-mir-15a,RAB9B,miRNA-Genes
hsa-mir-15a,CCND1,miRNA-Genes
hsa-mir-17,VEGFA,miRNA-Genes
hsa-mir-17,RUNX1,miRNA-Genes
hsa-mir-17,RBL1,miRNA-Genes
hsa-mir-17,GAB1,miRNA-Genes
hsa-mir-17,BCL2L11,miRNA-Genes
hsa-mir-17,CCND1,miRNA-Genes
hsa-mir-17,CDKN1A,miRNA-Genes
hsa-mir-17,BCL2,miRNA-Genes
hsa-mir-17,CCND1,miRNA-Genes
hsa-mir-19a,BCL2L11,miRNA-Genes
hsa-mir-19a,ERBB4,miRNA-Genes
hsa-mir-19a,CCND1,miRNA-Genes
hsa-mir-20a,E2F1,miRNA-Genes
hsa-mir-20a,RUNX1,miRNA-Genes
hsa-mir-20a,CCND1,miRNA-Genes
hsa-mir-20a,BCL2,miRNA-Genes
hsa-mir-20a,CCND1,miRNA-Genes
hsa-mir-20a,VEGFA,miRNA-Genes
hsa-mir-20a,E2F1,miRNA-Genes
hsa-mir-21,TPM1,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,SERPINB5,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,CDKN1A,miRNA-Genes
hsa-mir-21,FAS,miRNA-Genes
hsa-mir-21,ACTA2,miRNA-Genes
hsa-mir-21,IL6R,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,CFL2,miRNA-Genes
hsa-mir-21,RECK,miRNA-Genes
hsa-mir-21,RECK,miRNA-Genes
hsa-mir-21,MTAP,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,SOX5,miRNA-Genes
hsa-mir-21,TGFBR3,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,PDCD4,miRNA-Genes
hsa-mir-21,E2F1,miRNA-Genes
hsa-mir-21,CDC25A,miRNA-Genes
hsa-mir-21,MARCKS,miRNA-Genes
hsa-mir-21,RECK,miRNA-Genes
hsa-mir-22,BMP7,miRNA-Genes
hsa-mir-23a,CXCL12,miRNA-Genes
hsa-mir-26b,PTP4A1,miRNA-Genes
hsa-mir-27a,RUNX1,miRNA-Genes
hsa-mir-29a,DNMT3B,miRNA-Genes
hsa-mir-29a,SPARC,miRNA-Genes
hsa-mir-29a,COL3A1,miRNA-Genes
hsa-mir-29a,CD276,miRNA-Genes
hsa-mir-96,AQP5,miRNA-Genes
hsa-mir-98,HMGA2,miRNA-Genes
hsa-mir-106a,RUNX1,miRNA-Genes
hsa-mir-106a,CDKN1A,miRNA-Genes
hsa-mir-106a,VEGFA,miRNA-Genes
hsa-mir-148a,DNMT3B,miRNA-Genes
hsa-mir-148a,DNMT3B,miRNA-Genes
hsa-mir-10b,KLF4,miRNA-Genes
hsa-mir-34a,VEGFA,miRNA-Genes
hsa-mir-34a,BCL2,miRNA-Genes
hsa-mir-34a,MYCN,miRNA-Genes
hsa-mir-34a,HMGA2,miRNA-Genes
hsa-mir-34a,BCL2,miRNA-Genes
hsa-mir-34a,CCND1,miRNA-Genes
hsa-mir-34a,BCL2,miRNA-Genes
hsa-mir-34a,BCL2,miRNA-Genes
hsa-mir-34a,MYC,miRNA-Genes
hsa-mir-34a,MET,miRNA-Genes
hsa-mir-34a,WNT1,miRNA-Genes
hsa-mir-34a,AXIN2,miRNA-Genes
hsa-mir-34a,CD44,miRNA-Genes
hsa-mir-183,KRTAP3-2,miRNA-Genes
hsa-mir-183,KRTAP3-2,miRNA-Genes
hsa-mir-183,RUNX1T1,miRNA-Genes
hsa-mir-205,ZEB2,miRNA-Genes
hsa-mir-205,ZEB1,miRNA-Genes
hsa-mir-205,VEGFA,miRNA-Genes
hsa-mir-205,VEGFA,miRNA-Genes
hsa-mir-205,ZEB2,miRNA-Genes
hsa-mir-215,DTL,miRNA-Genes
hsa-mir-223,LMO2,miRNA-Genes
hsa-mir-223,LMO2,miRNA-Genes
hsa-mir-223,EPB41L3,miRNA-Genes
hsa-mir-224,KLK10,miRNA-Genes
hsa-mir-224,KLK1,miRNA-Genes
hsa-mir-200b,ZEB1,miRNA-Genes
hsa-mir-200b,ZEB2,miRNA-Genes
hsa-mir-200b,ZEB2,miRNA-Genes
hsa-mir-15b,BCL2,miRNA-Genes
hsa-mir-15b,CCNE1,miRNA-Genes
hsa-mir-15b,RECK,miRNA-Genes
hsa-mir-27b,MMP13,miRNA-Genes
hsa-mir-130a,CSF1,miRNA-Genes
hsa-mir-130a,MEOX2,miRNA-Genes
hsa-mir-130a,CSF1,miRNA-Genes
hsa-mir-132,RFX4,miRNA-Genes
hsa-mir-141,ZEB2,miRNA-Genes
hsa-mir-145,MYC,miRNA-Genes
hsa-mir-145,FSCN1,miRNA-Genes
hsa-mir-145,CCNA2,miRNA-Genes
hsa-mir-145,CBFB,miRNA-Genes
hsa-mir-145,KRT7,miRNA-Genes
hsa-mir-145,RTKN,miRNA-Genes
hsa-mir-126,PIK3R2,miRNA-Genes
hsa-mir-126,VEGFA,miRNA-Genes
hsa-mir-126,VEGFA,miRNA-Genes
hsa-mir-126,PIK3R2,miRNA-Genes
hsa-mir-146a,IRAK1,miRNA-Genes
hsa-mir-146a,BRCA2,miRNA-Genes
hsa-mir-146a,BRCA1,miRNA-Genes
hsa-mir-146a,CCNA2,miRNA-Genes
hsa-mir-146a,BRCA1,miRNA-Genes
hsa-mir-146a,CDKN3,miRNA-Genes
hsa-mir-146a,MCM10,miRNA-Genes
hsa-mir-146a,POLE2,miRNA-Genes
hsa-mir-146a,VWCE,miRNA-Genes
hsa-mir-146a,LTB,miRNA-Genes
hsa-mir-146a,LTB,miRNA-Genes
hsa-mir-146a,LTB,miRNA-Genes
hsa-mir-146a,LTB,miRNA-Genes
hsa-mir-146a,LTB,miRNA-Genes
hsa-mir-146a,LTB,miRNA-Genes
hsa-mir-146a,LTB,miRNA-Genes
hsa-mir-146a,LTB,miRNA-Genes
hsa-mir-146a,RAD54L,miRNA-Genes
hsa-mir-146a,CFH,miRNA-Genes
hsa-mir-146a,UHRF1,miRNA-Genes
hsa-mir-146a,TIMELESS,miRNA-Genes
hsa-mir-146a,PBLD,miRNA-Genes
hsa-mir-146a,SDCBP2,miRNA-Genes
hsa-mir-150,CCNE1,miRNA-Genes
hsa-mir-150,MUC4,miRNA-Genes
hsa-mir-150,MUC4,miRNA-Genes
hsa-mir-150,MUC4,miRNA-Genes
hsa-mir-150,MUC4,miRNA-Genes
hsa-mir-150,MUC4,miRNA-Genes
hsa-mir-150,MUC4,miRNA-Genes
hsa-mir-150,MUC4,miRNA-Genes
hsa-mir-150,MUC4,miRNA-Genes
hsa-mir-185,CCNE1,miRNA-Genes
hsa-mir-185,HMGA2,miRNA-Genes
hsa-mir-185,CORO2B,miRNA-Genes
hsa-mir-200c,ZEB1,miRNA-Genes
hsa-mir-200c,ZEB1,miRNA-Genes
hsa-mir-155,AGTR1,miRNA-Genes
hsa-mir-155,LDOC1,miRNA-Genes
hsa-mir-155,AGTR1,miRNA-Genes
hsa-mir-155,AGTR1,miRNA-Genes
hsa-mir-155,MEIS1,miRNA-Genes
hsa-mir-155,CEBPB,miRNA-Genes
hsa-mir-155,CCND1,miRNA-Genes
hsa-mir-29c,DNMT3B,miRNA-Genes
hsa-mir-29c,COL3A1,miRNA-Genes
hsa-mir-29c,COL4A1,miRNA-Genes
hsa-mir-29c,COL1A1,miRNA-Genes
hsa-mir-29c,COL1A2,miRNA-Genes
hsa-mir-200a,ZEB2,miRNA-Genes
hsa-mir-200a,ZEB1,miRNA-Genes
hsa-mir-200a,ZEB2,miRNA-Genes
hsa-mir-99b,RAVER2,miRNA-Genes
hsa-mir-335,SOX4,miRNA-Genes
hsa-mir-424,CCNE1,miRNA-Genes
hsa-mir-424,CCND1,miRNA-Genes
hsa-mir-424,FGFR1,miRNA-Genes
hsa-mir-424,FGFR1,miRNA-Genes
hsa-mir-433,FGF20,miRNA-Genes
hsa-mir-193b,PLAU,miRNA-Genes
hsa-mir-504,VEGFA,miRNA-Genes
hsa-mir-708,ZEB2,miRNA-Genes
hsa-mir-16-1,CCND1,miRNA-Genes
hsa-mir-107,ABL2,miRNA-Genes
hsa-mir-107,ACVR2B,miRNA-Genes
hsa-mir-107,ADD2,miRNA-Genes
hsa-mir-107,ADORA3,miRNA-Genes
hsa-mir-107,ALDH3B1,miRNA-Genes
hsa-mir-107,ARNT,miRNA-Genes
hsa-mir-107,DST,miRNA-Genes
hsa-mir-107,CALU,miRNA-Genes
hsa-mir-107,CAPZA2,miRNA-Genes
hsa-mir-107,CAV1,miRNA-Genes
hsa-mir-107,RUNX1T1,miRNA-Genes
hsa-mir-107,CCNE1,miRNA-Genes
hsa-mir-107,CCNT1,miRNA-Genes
hsa-mir-107,ENTPD1,miRNA-Genes
hsa-mir-107,CDK1,miRNA-Genes
hsa-mir-107,CDC42,miRNA-Genes
hsa-mir-107,CDK6,miRNA-Genes
hsa-mir-107,CDK8,miRNA-Genes
hsa-mir-107,RCC1,miRNA-Genes
hsa-mir-107,CHGA,miRNA-Genes
hsa-mir-107,CHRM1,miRNA-Genes
hsa-mir-107,CRKL,miRNA-Genes
hsa-mir-107,CSNK1G2,miRNA-Genes
hsa-mir-107,CSNK1G3,miRNA-Genes
hsa-mir-107,CSNK2A1,miRNA-Genes
hsa-mir-107,VCAN,miRNA-Genes
hsa-mir-107,CYP2C8,miRNA-Genes
hsa-mir-107,DAPK1,miRNA-Genes
hsa-mir-107,DECR1,miRNA-Genes
hsa-mir-107,DMPK,miRNA-Genes
hsa-mir-107,EIF1AX,miRNA-Genes
hsa-mir-107,ELK4,miRNA-Genes
hsa-mir-107,EN2,miRNA-Genes
hsa-mir-107,ERN1,miRNA-Genes
hsa-mir-107,FGF2,miRNA-Genes
hsa-mir-107,FOXC1,miRNA-Genes
hsa-mir-107,FOXO1,miRNA-Genes
hsa-mir-107,GABRB1,miRNA-Genes
hsa-mir-107,GNAI3,miRNA-Genes
hsa-mir-107,GNAT1,miRNA-Genes
hsa-mir-107,GNS,miRNA-Genes
hsa-mir-107,GRN,miRNA-Genes
hsa-mir-107,HIF1A,miRNA-Genes
hsa-mir-107,HNRNPA2B1,miRNA-Genes
hsa-mir-107,HPRT1,miRNA-Genes
hsa-mir-107,DNAJA1,miRNA-Genes
hsa-mir-107,IGSF3,miRNA-Genes
hsa-mir-107,IDH3A,miRNA-Genes
hsa-mir-107,IL6,miRNA-Genes
hsa-mir-107,INSIG1,miRNA-Genes
hsa-mir-107,ITGA2,miRNA-Genes
hsa-mir-107,JAK1,miRNA-Genes
hsa-mir-107,RPSA,miRNA-Genes
hsa-mir-107,LASP1,miRNA-Genes
hsa-mir-107,LBR,miRNA-Genes
hsa-mir-107,CD180,miRNA-Genes
hsa-mir-107,TM4SF1,miRNA-Genes
hsa-mir-107,MCM7,miRNA-Genes
hsa-mir-107,MDM4,miRNA-Genes
hsa-mir-107,MT1E,miRNA-Genes
hsa-mir-107,MYB,miRNA-Genes
hsa-mir-107,MYBPC1,miRNA-Genes
hsa-mir-107,NF1,miRNA-Genes
hsa-mir-107,NFIA,miRNA-Genes
hsa-mir-107,NINJ1,miRNA-Genes
hsa-mir-107,NOTCH2,miRNA-Genes
hsa-mir-107,OPRM1,miRNA-Genes
hsa-mir-107,ORC4,miRNA-Genes
hsa-mir-107,FURIN,miRNA-Genes
hsa-mir-107,PAFAH1B2,miRNA-Genes
hsa-mir-107,PAWR,miRNA-Genes
hsa-mir-107,PCSK5,miRNA-Genes
hsa-mir-107,ENPP2,miRNA-Genes
hsa-mir-107,PER1,miRNA-Genes
hsa-mir-107,PHKA1,miRNA-Genes
hsa-mir-107,SERPINB5,miRNA-Genes
hsa-mir-107,PIK3R1,miRNA-Genes
hsa-mir-107,PLAG1,miRNA-Genes
hsa-mir-107,PPP2CA,miRNA-Genes
hsa-mir-107,PPP2R5C,miRNA-Genes
hsa-mir-107,PPP6C,miRNA-Genes
hsa-mir-107,NPY4R,miRNA-Genes
hsa-mir-107,PRKCE,miRNA-Genes
hsa-mir-107,PSMB6,miRNA-Genes
hsa-mir-107,PTEN,miRNA-Genes
hsa-mir-107,TWF1,miRNA-Genes
hsa-mir-107,PURA,miRNA-Genes
hsa-mir-107,PURB,miRNA-Genes
hsa-mir-107,RAD21,miRNA-Genes
hsa-mir-107,RAD51,miRNA-Genes
hsa-mir-107,RBBP6,miRNA-Genes
hsa-mir-107,REL,miRNA-Genes
hsa-mir-107,RPL27,miRNA-Genes
hsa-mir-107,MRPL12,miRNA-Genes
hsa-mir-107,RPS6KB1,miRNA-Genes
hsa-mir-107,RPS24,miRNA-Genes
hsa-mir-107,RS1,miRNA-Genes
hsa-mir-107,CLIP1,miRNA-Genes
hsa-mir-107,SALL1,miRNA-Genes
hsa-mir-107,SAT1,miRNA-Genes
hsa-mir-107,SRSF1,miRNA-Genes
hsa-mir-107,SH3GL2,miRNA-Genes
hsa-mir-107,SIAH1,miRNA-Genes
hsa-mir-107,SLC2A3,miRNA-Genes
hsa-mir-107,SMARCE1,miRNA-Genes
hsa-mir-107,SNCG,miRNA-Genes
hsa-mir-107,SNTB2,miRNA-Genes
hsa-mir-107,TAF13,miRNA-Genes
hsa-mir-107,MAP3K7,miRNA-Genes
hsa-mir-107,TARBP2,miRNA-Genes
hsa-mir-107,TCF19,miRNA-Genes
hsa-mir-107,TGFBR3,miRNA-Genes
hsa-mir-107,TJP1,miRNA-Genes
hsa-mir-107,TK1,miRNA-Genes
hsa-mir-107,UBE2B,miRNA-Genes
hsa-mir-107,VEGFA,miRNA-Genes
hsa-mir-107,XPC,miRNA-Genes
hsa-mir-107,YWHAH,miRNA-Genes
hsa-mir-107,HMGA2,miRNA-Genes
hsa-mir-107,AXIN2,miRNA-Genes
hsa-mir-107,FZD6,miRNA-Genes
hsa-mir-107,DYRK2,miRNA-Genes
hsa-mir-107,DHX16,miRNA-Genes
hsa-mir-107,SMARCA5,miRNA-Genes
hsa-mir-107,OGT,miRNA-Genes
hsa-mir-107,NUMB,miRNA-Genes
hsa-mir-107,PEA15,miRNA-Genes
hsa-mir-107,MTMR3,miRNA-Genes
hsa-mir-107,GPRC5A,miRNA-Genes
hsa-mir-107,ATG12,miRNA-Genes
hsa-mir-107,SLC28A1,miRNA-Genes
hsa-mir-107,KLF4,miRNA-Genes
hsa-mir-107,GLP2R,miRNA-Genes
hsa-mir-107,EFTUD2,miRNA-Genes
hsa-mir-107,PPIG,miRNA-Genes
hsa-mir-107,KIF23,miRNA-Genes
hsa-mir-107,TBPL1,miRNA-Genes
hsa-mir-107,MPDU1,miRNA-Genes
hsa-mir-107,EI24,miRNA-Genes
hsa-mir-107,CLOCK,miRNA-Genes
hsa-mir-107,N4BP1,miRNA-Genes
hsa-mir-107,RIMS3,miRNA-Genes
hsa-mir-107,TSC22D2,miRNA-Genes
hsa-mir-107,ZNF623,miRNA-Genes
hsa-mir-107,G3BP2,miRNA-Genes
